Timestamp,City,State,Shape,Duration,Summary,Posted,Images,Updated_Duration,Coords,Lat,Lng,geometry
2021-12-26 17:45:00,Milton,FL,Circle,15 minutes,"A bright, pulsing, unmoving object hovered over my neighborhood for fifteen minutes before slowly flying away.",2022-03-04,1,15.0,"(-87.0431366, 30.63212013)",-87.0431366,30.63212013,POINT (-87.0431366 30.63212013)
2021-12-26 17:17:00,Mountlake Terrace,WA,Other,,MADAR Node 100,2022-03-04,0,1.0,"(-122.31109619, 47.784832)",-122.31109619,47.784832,POINT (-122.31109619 47.784832)
2021-12-26 16:15:00,two or three miles northwest of Detroit Metro Airport.,MI,Oval,10 to 12 seconds,"One oval shaped object that blended in with the sky, but visible. Two smaller, dark gray, triangular shaped objects...one changed form.",2022-03-04,0,0.16666666666666666,"(-83.3514328, 42.21304703)",-83.3514328,42.21304703,POINT (-83.3514328 42.21304703)
2021-12-26 14:15:00,Columbia,PA,Light,45,Light was blinking off and on and it was hovering,2022-03-04,0,1.0,"(-76.50480652, 40.03386307)",-76.50480652,40.03386307,POINT (-76.50480652 40.03386307)
2021-12-26 10:24:00,Tampa,FL,Cigar,Roughly 7 seconds,"On the day after Christmas, on a clear sunny day, with sunroof open while stopped at a major intersection, I saw a shiny object.",2022-03-04,0,0.11666666666666667,"(-82.45877838, 27.94742393)",-82.45877838,27.94742393,POINT (-82.45877838 27.94742393)
2021-12-26 10:15:00,Greenville,SC,Other,Happened very quickly,"A green almost like a shooting star flew across the sky, but it was too big and way faster than any airplane.",2022-03-04,0,0.016666666666666666,"(-82.39896393, 34.85074615)",-82.39896393,34.85074615,POINT (-82.39896393 34.85074615)
2021-12-26 08:15:00,Lake Frederick,VA,Formation,20 seconds,Airliner with lighting but without sound heading north then banking to the west and changing into small disk-shaped and disappearing,2022-03-04,0,0.3333333333333333,"(-78.15408325, 39.04327774)",-78.15408325,39.04327774,POINT (-78.15408325 39.04327774)
2021-12-25 22:30:00,Whitmire,SC,Other,1-2 minutes,Blues orbs moving very strange in the sky.,2022-04-22,0,1.0,"(-81.61170959, 34.50312424)",-81.61170959,34.50312424,POINT (-81.61170959 34.50312424)
2021-12-25 17:30:00,Baton Rouge,LA,Cigar,2 minutes,Dont know what it is,2022-03-04,0,2.0,"(-91.09339905, 30.44949341)",-91.09339905,30.44949341,POINT (-91.09339905 30.44949341)
2021-12-25 16:15:00,Lake City,FL,Other,The whole of sunset,I took a picture of it,2022-03-04,1,1.0,"(-82.637146, 30.18865204)",-82.637146,30.18865204,POINT (-82.637146 30.18865204)
2021-12-25 08:07:00,Buffalo,NY,Other,,MADAR Node 163,2022-03-04,0,1.0,"(-78.87937164, 42.8876915)",-78.87937164,42.8876915,POINT (-78.87937164 42.8876915)
2021-12-25 06:58:00,Manchester,CT,Other,,MADAR Node 151,2022-03-04,0,1.0,"(-72.52086639, 41.77066803)",-72.52086639,41.77066803,POINT (-72.52086639 41.77066803)
2021-12-25 06:32:00,Indianapolis,IN,Other,,MADAR Node 21,2022-03-04,0,1.0,"(-86.14778137, 39.7908287)",-86.14778137,39.7908287,POINT (-86.14778137 39.7908287)
2021-12-25 05:11:00,Wylie,TX,Other,,MADAR Node 171,2022-03-04,0,1.0,"(-96.53668213, 33.01383591)",-96.53668213,33.01383591,POINT (-96.53668213 33.01383591)
2021-12-25 01:15:00,Concho,AZ,Circle,ongoing,white plasma orbs blue streaks across sky over home and electrical tubes of light,2022-03-04,0,1.0,"(-109.60601807, 34.473629)",-109.60601807,34.473629,POINT (-109.60601807 34.473629)
2021-12-24 23:30:00,Sewell,NJ,Sphere,3-4 min,First a group of 4 orbs fallowed by 2 more came from the East and then went north,2022-03-04,0,2.0,"(-75.14625549, 39.76628494)",-75.14625549,39.76628494,POINT (-75.14625549 39.76628494)
2021-12-24 23:15:00,Fayetteville,NC,Light,2 seconds,"Distant light flew in, paused in the air for half a second, then accelerated away at an incredible speed.",2022-03-04,0,0.03333333333333333,"(-78.88365936, 35.05441666)",-78.88365936,35.05441666,POINT (-78.88365936 35.05441666)
2021-12-24 23:00:00,Jacksonville Beach,FL,Rectangle,about a minute,Dark rectangular object with 6 lights flying North toward Atlantic Beach along the coast.,2022-03-04,1,1.0,"(-81.39186859, 30.28830528)",-81.39186859,30.28830528,POINT (-81.39186859 30.28830528)
2021-12-24 21:30:00,Zephyrhills,FL,Triangle,One hour,Orbs and craft have been seen,2022-03-04,0,60.0,"(-82.17988586, 28.23653412)",-82.17988586,28.23653412,POINT (-82.17988586 28.23653412)
2021-12-24 21:00:00,Colbert,GA,Light,20 minutes,Moving flashing object with colored lights,2022-03-04,0,20.0,"(-83.21248627, 34.03801727)",-83.21248627,34.03801727,POINT (-83.21248627 34.03801727)
2021-12-24 21:00:00,Branford,CT,Circle,,Every night,2022-03-04,0,1.0,"(-72.81404114, 41.27980042)",-72.81404114,41.27980042,POINT (-72.81404114 41.27980042)
2021-12-24 20:45:00,Colchester,VT,Light,5 minutes,4 Bright lights of indeterminant altitude traveling south to north spaced evenly apart.,2022-03-04,0,5.0,"(-73.14821625, 44.54379272)",-73.14821625,44.54379272,POINT (-73.14821625 44.54379272)
2021-12-24 20:30:00,Bishopville,MD,Light,20 minutes,Bright white object moving rapidly in elliptical patterns.,2022-03-04,0,20.0,"(-75.19377136, 38.44285965)",-75.19377136,38.44285965,POINT (-75.19377136 38.44285965)
2021-12-24 19:30:00,Spokane,WA,Circle,1 minute,3 orange orbs heading north of Spokane Washington,2022-03-04,1,1.0,"(-117.42502594, 47.6590004)",-117.42502594,47.6590004,POINT (-117.42502594 47.6590004)
2021-12-24 19:15:00,Bettendorf,IA,Formation,5 minutes,"Four red lights, not flashing, traveling in a line north to south",2022-03-04,1,5.0,"(-90.50727844, 41.52627563)",-90.50727844,41.52627563,POINT (-90.50727844 41.52627563)
2021-12-24 17:48:00,MacArthur,WV,Circle,1-2 minutes,I did not see the ufo until I was viewing pictures of the sunset on the evening of Christmas Eve.,2022-03-04,1,1.0,"(-81.21432495, 37.75791168)",-81.21432495,37.75791168,POINT (-81.21432495 37.75791168)
2021-12-24 17:45:00,Slidell,LA,Oval,5-10 seconds,"Multiple bright ovals flying North & South near Slidell, LA",2022-03-04,0,0.08333333333333333,"(-89.77937317, 30.27864075)",-89.77937317,30.27864075,POINT (-89.77937317 30.27864075)
2021-12-24 14:57:00,Star Valley,AZ,Other,,MADAR Node 53,2022-03-04,0,1.0,"(-110.45999908, 33.35110855)",-110.45999908,33.35110855,POINT (-110.45999908 33.35110855)
2021-12-24 13:00:00,Los Angeles,CA,Other,4 minutes,"White dots flying slowly to west then moved faster to east, then disappeared.",2022-03-04,1,4.0,"(-118.24334717, 34.05223846)",-118.24334717,34.05223846,POINT (-118.24334717 34.05223846)
2021-12-24 01:28:00,Elizabeth,CO,Other,,MADAR Node 34,2022-03-04,0,1.0,"(-104.60100555, 39.35962296)",-104.60100555,39.35962296,POINT (-104.60100555 39.35962296)
2021-12-23 19:30:00,Orlando,FL,Light,1,"light flying in a straight line very fast from east to west in bay hill, orlando",2022-03-04,0,1.0,"(-81.37887573, 28.53833008)",-81.37887573,28.53833008,POINT (-81.37887573 28.53833008)
2021-12-23 18:30:00,Meridian,MS,Triangle,About 1-2 minutes.,Triangular shape with lights underneath flew over the highway as my family and I drove under it. We were on I-20 outside of Meridian.,2022-03-04,0,1.0,"(-88.70360565, 32.36504745)",-88.70360565,32.36504745,POINT (-88.70360565 32.36504745)
2021-12-23 18:15:00,Greenville,NC,Sphere,15 seconds,Saw 15 orange fire balls,2022-03-04,0,0.25,"(-77.37409973, 35.61133194)",-77.37409973,35.61133194,POINT (-77.37409973 35.61133194)
2021-12-23 07:30:00,orlando,FL,Light,1,"i was in my pool, and saw a white light fly through the sky, going from east to west",2022-03-04,0,1.0,"(-81.37887573, 28.53833008)",-81.37887573,28.53833008,POINT (-81.37887573 28.53833008)
2021-12-23 06:27:00,Syracuse,NY,Other,,MADAR Node 164,2022-03-04,0,1.0,"(-76.14744568, 43.04794312)",-76.14744568,43.04794312,POINT (-76.14744568 43.04794312)
2021-12-23 05:15:00,Litchfield,NH,Light,3 minutes,Silent craft moving then stationary between 3A and Merrimack River,2022-03-04,0,3.0,"(-71.44987488, 42.8302536)",-71.44987488,42.8302536,POINT (-71.44987488 42.8302536)
2021-12-22 19:30:00,Natchitoches,LA,Star,Approximately 50 seconds,Saw a star like object moving from south to north (left to right) and then it disappeared.,2022-03-04,0,0.8333333333333334,"(-93.08737946, 31.75348282)",-93.08737946,31.75348282,POINT (-93.08737946 31.75348282)
2021-12-22 18:30:00,Columbus,OH,Other,7-10 minutes,"Multiple red spheres/ovals, some in triangle formation. ((NUFORC Note: Video contains profanity. PD))",2022-03-04,0,7.0,"(-82.99629211, 39.96276093)",-82.99629211,39.96276093,POINT (-82.99629211 39.96276093)
2021-12-21 20:00:00,Desoto,TX,Fireball,3 minutes,Fireball,2022-03-04,1,3.0,"(-96.85305023, 32.58973312)",-96.85305023,32.58973312,POINT (-96.85305023 32.58973312)
2021-12-21 18:30:00,Derby,NY,Circle,3-5 minutes,A white light moving very erratically.,2022-03-04,0,3.0,"(-78.97576141, 42.679142)",-78.97576141,42.679142,POINT (-78.97576141 42.679142)
2021-12-21 13:36:00,Eads,TN,Other,,MADAR Node 32,2022-03-04,0,1.0,"(-89.65079498, 35.20466995)",-89.65079498,35.20466995,POINT (-89.65079498 35.20466995)
2021-12-21 06:15:00,Orleans,MA,Other,20 minutes or less,Bright white light moving slowly without sound,2022-03-04,1,20.0,"(-69.98970032, 41.78630829)",-69.98970032,41.78630829,POINT (-69.98970032 41.78630829)
2021-12-20 22:00:00,Park city,UT,Other,8 hours,I have pictures . I stared at the moon for 8 hours . Never did that before pictures clearly show ufos,2022-03-04,1,480.0,"(-111.5094986, 40.66031647)",-111.5094986,40.66031647,POINT (-111.5094986 40.66031647)
2021-12-20 20:00:00,Mesa,AZ,Diamond,10 minutes,Light,2022-03-04,1,10.0,"(-111.83149719, 33.41518021)",-111.83149719,33.41518021,POINT (-111.83149719 33.41518021)
2021-12-20 17:30:00,Farmington,MO,Other,,I found a ufo in pictures I was taking of the sky.,2022-03-04,1,1.0,"(-90.42826843, 37.77926636)",-90.42826843,37.77926636,POINT (-90.42826843 37.77926636)
2021-12-20 16:30:00,Westbrook,CT,Other,1 min 40 seconds,Unbelievable,2022-03-04,1,1.67,"(-72.45027924, 41.28601456)",-72.45027924,41.28601456,POINT (-72.45027924 41.28601456)
2021-12-20 14:45:00,Baltimore,MD,Formation,About 40 seconds,Coming home from dr at the light something weird caught my eye so i took photos,2022-03-04,1,0.6666666666666666,"(-76.61233521, 39.29044342)",-76.61233521,39.29044342,POINT (-76.61233521 39.29044342)
2021-12-20 11:15:00,Kansas City,MO,Triangle,2 minutes,Saw 60+ white reflective triangle aircrafts,2022-03-04,0,2.0,"(-94.57855988, 39.09979248)",-94.57855988,39.09979248,POINT (-94.57855988 39.09979248)
2021-12-20 02:00:00,Supply,NC,Circle,Over an hour,I saw this changing wobling circular object that was changing colors in odd patterns.,2022-03-04,0,60.0,"(-78.2686615, 34.01454544)",-78.2686615,34.01454544,POINT (-78.2686615 34.01454544)
2021-12-20 00:30:00,Troy,NY,Circle,10 seconds.,Object appeared shot towards the ground & took a sharp right turn before disappearing,2022-03-04,0,0.16666666666666666,"(-73.6910553, 42.72768402)",-73.6910553,42.72768402,POINT (-73.6910553 42.72768402)
2021-12-19 23:00:00,Branford,CT,Circle,,See craft every evening when I get out of work. Follows me home,2021-12-19,1,1.0,"(-72.81404114, 41.27980042)",-72.81404114,41.27980042,POINT (-72.81404114 41.27980042)
2021-12-19 19:00:00,Tucson,AZ,Fireball,5 minutes,Large sighting of orange lights moving and pulsating,2022-03-04,0,5.0,"(-110.97122192, 32.22187805)",-110.97122192,32.22187805,POINT (-110.97122192 32.22187805)
2021-12-19 18:59:00,Baltimore,MD,Circle,30 mins (time may be off),Orange circles moving in formation and disappearing,2022-03-04,0,30.0,"(-76.61233521, 39.29044342)",-76.61233521,39.29044342,POINT (-76.61233521 39.29044342)
2021-12-19 13:30:00,Tulsa,OK,Other,10 minutes,"Up to 8 counted spheres that spin, they glowed.",2022-03-04,0,10.0,"(-95.99208069, 36.15532684)",-95.99208069,36.15532684,POINT (-95.99208069 36.15532684)
2021-12-19 08:14:00,Franklin,KY,Other,,MADAR Node 54,2022-03-04,0,1.0,"(-86.5779953, 36.7220993)",-86.5779953,36.7220993,POINT (-86.5779953 36.7220993)
2021-12-19 04:24:00,Boise,ID,Other,,MADAR Node 111,2022-03-04,0,1.0,"(-116.20157623, 43.61579132)",-116.20157623,43.61579132,POINT (-116.20157623 43.61579132)
2021-12-19 00:15:00,Deltona,FL,Other,"1 minute, 9 seconds video",I was on Ring app in house and saw incredible ball covering distance. I ran out to my backyard and put eyes on it. Odd maneuvering at h,2021-12-19,1,1.0,"(-81.22127533, 28.91751099)",-81.22127533,28.91751099,POINT (-81.22127533 28.91751099)
2021-12-18 22:45:00,Acoma Pueblo,NM,Disk,,"Disk shaped object over Acoma Pueblo,New Mexico",2022-03-04,0,1.0,"(-107.57740784, 34.8971138)",-107.57740784,34.8971138,POINT (-107.57740784 34.8971138)
2021-12-18 21:45:00,Long Beach,CA,Triangle,3-5 seconds,3 Boomerang shaped craft flying in formation,2021-12-19,0,0.05,"(-118.18131256, 33.77171326)",-118.18131256,33.77171326,POINT (-118.18131256 33.77171326)
2021-12-18 19:16:00,Cape Coral,FL,Circle,1 minute 37 when I motice,"I have a video of the sighting, I want someone else to view it to rule out aircraft or Chinese lanterns",2022-03-04,0,1.51,"(-81.95975494, 26.63146591)",-81.95975494,26.63146591,POINT (-81.95975494 26.63146591)
2021-12-18 17:30:00,Ragged Point,CA,Egg,15 seconds,Pilll shaped object (vibrating),2022-03-04,0,0.25,"(-119.61727905, 37.25466919)",-119.61727905,37.25466919,POINT (-119.61727905 37.25466919)
2021-12-18 00:00:00,Charlotte,NC,Cigar,still active 12:35am,"flying stick, the ends of it brighter. Recorded event",2021-12-19,0,1.0,"(-80.84114075, 35.2237854)",-80.84114075,35.2237854,POINT (-80.84114075 35.2237854)
2021-12-17 23:30:00,Traver,CA,Oval,2 hours,((HOAX)) near the Foster farms feed mill in Traver Ca 93673 there is always alot of ufo activity going on there.,2021-12-19,0,120.0,"(-119.48355865, 36.4522934)",-119.48355865,36.4522934,POINT (-119.48355865 36.4522934)
2021-12-17 22:30:00,Butte,MT,Circle,15 minutes,Saw orb that moved around the moon and got pictures. NUFORC Note: Lens flares. PD)),2021-12-19,1,15.0,"(-112.5355835, 46.01284027)",-112.5355835,46.01284027,POINT (-112.5355835 46.01284027)
2021-12-17 19:52:00,Chicago,IL,Light,30 sec,Chicago strange lights,2022-03-04,1,0.5,"(-87.63240051, 41.8832283)",-87.63240051,41.8832283,POINT (-87.63240051 41.8832283)
2021-12-17 03:30:00,Cambria Heights,NY,Circle,5 seconds,unknown floating object recorded by Ring Indoor Camera,2021-12-19,0,0.08333333333333333,"(-73.73751831, 40.69431305)",-73.73751831,40.69431305,POINT (-73.73751831 40.69431305)
2021-12-16 23:45:00,Cincinnati,OH,Triangle,14 seconds,Look like 1 or 3 crafts from North traveling south in tight formation. Seemed to bob up and down as they traveled.,2021-12-19,0,0.23333333333333334,"(-84.51361084, 39.10369873)",-84.51361084,39.10369873,POINT (-84.51361084 39.10369873)
2021-12-16 23:30:00,Miami,FL,Diamond,2 hours,It did not look of this world,2021-12-19,0,120.0,"(-80.19470215, 25.77508354)",-80.19470215,25.77508354,POINT (-80.19470215 25.77508354)
2021-12-16 23:00:00,Panama City Beach,FL,Light,1 hour,I was on the 13th floor and it was a few stories higher elevation than I was straight ahead over the water,2022-06-22,0,60.0,"(-85.88933563, 30.23050308)",-85.88933563,30.23050308,POINT (-85.88933563 30.23050308)
2021-12-16 22:15:00,Wayland,MI,Sphere,3 minutes maybe longer,Amber Orb/Sphere changing brightness and color slightly and moving quickly. Possibly more than one.,2021-12-19,0,3.0,"(-85.64154053, 42.67379761)",-85.64154053,42.67379761,POINT (-85.64154053 42.67379761)
2021-12-16 21:45:00,Columbus,OH,Other,10 seconds,Stange lights,2022-03-04,0,0.16666666666666666,"(-82.99629211, 39.96276093)",-82.99629211,39.96276093,POINT (-82.99629211 39.96276093)
2021-12-16 17:15:00,San Diego,CA,Triangle,2-3 minutes,Saw triangular shaped object,2021-12-19,0,2.0,"(-117.16381836, 32.71575928)",-117.16381836,32.71575928,POINT (-117.16381836 32.71575928)
2021-12-16 11:33:00,Ventura,IA,Other,Over 10 minutes,Small dot that turned into squiggly circles,2022-05-31,0,10.0,"(-93.47768402, 43.1265564)",-93.47768402,43.1265564,POINT (-93.47768402 43.1265564)
2021-12-15 21:45:00,Visalia,CA,Light,2 minutes,Viewed some red lights in the sky appearing to be moving north and slower than an airplane.,2021-12-19,0,2.0,"(-119.29888153, 36.33012009)",-119.29888153,36.33012009,POINT (-119.29888153 36.33012009)
2021-12-15 20:45:00,Ocean Isle Beach,NC,Other,20 minutes,Sighting began with 2 orange glows proceeded by small randomly pulsating white lights. Then the lights moved back and forth in the sky.,2021-12-19,0,20.0,"(-78.42856598, 33.89035416)",-78.42856598,33.89035416,POINT (-78.42856598 33.89035416)
2021-12-15 20:00:00,Morenci,AZ,Fireball,5 minutes,4 different sets of 10-20 fireballs traveling downward at a slow speed,2021-12-19,0,5.0,"(-109.33058167, 33.05332947)",-109.33058167,33.05332947,POINT (-109.33058167 33.05332947)
2021-12-15 16:30:00,Westbrook,CT,Other,1 min 40 sec,Orange and changing color and size,2022-03-04,1,1.67,"(-72.45027924, 41.28601456)",-72.45027924,41.28601456,POINT (-72.45027924 41.28601456)
2021-12-15 16:30:00,Westbrook,CT,Other,1 and a half minutes,Saw this orange globe and if he came see-through and turn colors and you can see the purple potion in the video,2022-03-04,0,1.5,"(-72.45027924, 41.28601456)",-72.45027924,41.28601456,POINT (-72.45027924 41.28601456)
2021-12-15 15:15:00,Syracuse,NY,Fireball,2-3 seconds,"Fireball of green light, vertically descending then rapidly leveling to fly horizontally and disappearing like a light switch snapped",2021-12-19,0,0.03333333333333333,"(-76.14744568, 43.04794312)",-76.14744568,43.04794312,POINT (-76.14744568 43.04794312)
2021-12-15 01:26:00,Foxboro,MA,Cigar,more than 1m 41s,"Glowing, stationary cigar shape that had a bright dot at its center. It was the only thing visible in the sky.",2022-03-04,0,1.67,"(-71.2505188, 42.06322479)",-71.2505188,42.06322479,POINT (-71.2505188 42.06322479)
2021-12-14 22:30:00,Brooklyn,NY,Fireball,2 seconds,I saw a green meteor like thing with a tail fall out of the sky,2021-12-19,0,0.03333333333333333,"(-73.99099731, 40.69252777)",-73.99099731,40.69252777,POINT (-73.99099731 40.69252777)
2021-12-14 22:30:00,Dallas,TX,Formation,8 minutes,It was loud like rocket in a V shape.,2021-12-19,0,8.0,"(-96.79621124, 32.77797699)",-96.79621124,32.77797699,POINT (-96.79621124 32.77797699)
2021-12-14 18:45:00,Harrisville,PA,Diamond,4 minutes,Witnessed a large silver light in the sky along the horizon,2021-12-19,0,4.0,"(-80.01143646, 41.13661957)",-80.01143646,41.13661957,POINT (-80.01143646 41.13661957)
2021-12-14 18:30:00,Gilbert,AZ,Other,10 minutes,I saw a orb like light changing colors and moving back and forth,2021-12-19,0,10.0,"(-111.79033661, 33.33073044)",-111.79033661,33.33073044,POINT (-111.79033661 33.33073044)
2021-12-14 18:15:00,Stow,MA,Circle,,Mini craft spotted,2021-12-19,0,1.0,"(-71.49140167, 42.44513321)",-71.49140167,42.44513321,POINT (-71.49140167 42.44513321)
2021-12-14 18:00:00,Laureldale,PA,Oval,Could have been a little,At the stop sign look up so three lights that didn't look like a airplane,2021-12-19,0,1.0,"(-75.9151001, 40.38954544)",-75.9151001,40.38954544,POINT (-75.9151001 40.38954544)
2021-12-14 17:45:00,Clarksville,IN,Disk,1 minute,Accidental capture of disc-shaped UFO in photo,2021-12-19,0,1.0,"(-85.76890564, 38.30780029)",-85.76890564,38.30780029,POINT (-85.76890564 38.30780029)
2021-12-14 17:30:00,Hudson,ME,Triangle,1 minute,Silent triangular craft about 75 yrds above road,2021-12-19,0,1.0,"(-68.88539886, 44.99941635)",-68.88539886,44.99941635,POINT (-68.88539886 44.99941635)
2021-12-14 16:00:00,Dingmans Ferry,PA,Disk,2minutes,took 5 random photos of the sk 4 show 15 crafts traveling across the sky a couple of discs and some that look like black hexagons,2022-03-04,1,2.0,"(-74.87082672, 41.2230072)",-74.87082672,41.2230072,POINT (-74.87082672 41.2230072)
2021-12-14 06:15:00,Seattle,WA,Sphere,10 seconds,I saw a sphere of light shoot through the clouds.,2021-12-19,0,0.16666666666666666,"(-122.33027649, 47.60322952)",-122.33027649,47.60322952,POINT (-122.33027649 47.60322952)
2021-12-14 06:00:00,Grand Rapids,MI,Sphere,1 minute,Object was Pretending to be a Star,2021-12-19,0,1.0,"(-85.67017365, 42.96546173)",-85.67017365,42.96546173,POINT (-85.67017365 42.96546173)
2021-12-14 06:00:00,Madison,NC,Circle,10-15 seconds,"Object appeared, grew in size and brightness, reduced size and brightness then began to move.",2021-12-19,0,0.16666666666666666,"(-79.95961761, 36.38640976)",-79.95961761,36.38640976,POINT (-79.95961761 36.38640976)
2021-12-14 02:00:00,Kill Devil Hills,NC,Formation,5-10 seconds,Looking at the geminids and witnessed a formation,2021-12-19,0,0.08333333333333333,"(-75.66078186, 36.01340866)",-75.66078186,36.01340866,POINT (-75.66078186 36.01340866)
2021-12-14 00:30:00,King,NC,Circle,3 seconds,A distant glowing object rapidly descending downward,2021-12-19,0,0.05,"(-80.35941315, 36.2804718)",-80.35941315,36.2804718,POINT (-80.35941315 36.2804718)
2021-12-13 23:30:00,Syracuse,NY,Light,10 minutes,I was recording some shooting stars and ended up catching a ufo do a 90 degree turn.,2021-12-19,0,10.0,"(-76.14744568, 43.04794312)",-76.14744568,43.04794312,POINT (-76.14744568 43.04794312)
2021-12-13 20:30:00,Port Angeles,WA,Other,20 Minutes,"I did not see anything, nor coiuld I tell which direction was coming from.",2022-03-04,0,20.0,"(-123.47406769, 48.12846375)",-123.47406769,48.12846375,POINT (-123.47406769 48.12846375)
2021-12-13 20:30:00,Port Angeles,WA,Other,5-10 minutes,"No Sighting, only sound",2021-12-19,0,5.0,"(-123.47406769, 48.12846375)",-123.47406769,48.12846375,POINT (-123.47406769 48.12846375)
2021-12-13 20:00:00,Lansdale,PA,Fireball,10 minutes,"3 fireball-type of objects ascending, traveling west to east and disappearing",2021-12-19,0,10.0,"(-75.28373718, 40.24156189)",-75.28373718,40.24156189,POINT (-75.28373718 40.24156189)
2021-12-13 16:00:00,Minot,ME,Cigar,6 minutes,Craft seen entering atmosphere,2021-12-19,0,6.0,"(-70.33294678, 44.08895493)",-70.33294678,44.08895493,POINT (-70.33294678 44.08895493)
2021-12-13 04:42:00,Eacanaba,MI,Other,3 mins,Close to naval ship and shipyard.,2022-06-22,1,3.0,"(-87.07130432, 45.74573898)",-87.07130432,45.74573898,POINT (-87.07130432 45.74573898)
2021-12-12 21:30:00,Spokane,WA,Other,~3-5 minutes,Two large parallel red lights,2021-12-19,0,3.0,"(-117.42502594, 47.6590004)",-117.42502594,47.6590004,POINT (-117.42502594 47.6590004)
2021-12-12 21:06:00,Hollywood,FL,Light,,UFO Lights,2022-03-04,0,1.0,"(-80.13905334, 26.0117569)",-80.13905334,26.0117569,POINT (-80.13905334 26.0117569)
2021-12-12 20:20:00,Rosendale,NY,Other,2 minutes 54 seconds,"At first I saw a blinking light that changed color hovering in place. When it didn't move for several minutes, I videotaped it with my",2022-03-04,1,2.9,"(-74.07904816, 41.84213638)",-74.07904816,41.84213638,POINT (-74.07904816 41.84213638)
2021-12-12 19:00:00,Oxford,OH,Star,15 seconds,What I thought was a shooting star bounced and sped away in a different direction faster than it was moving before,2022-03-04,0,0.25,"(-84.74565887, 39.50739288)",-84.74565887,39.50739288,POINT (-84.74565887 39.50739288)
2021-12-12 19:00:00,Jumping Branch,WV,Other,5-10 minutes,Large object moving extremely slow.No sound.Red/yellow/white lights alternating in a pattern. Triangular/ovoid. Zero explanation,2021-12-19,0,5.0,"(-80.97422791, 37.65539551)",-80.97422791,37.65539551,POINT (-80.97422791 37.65539551)
2021-12-12 18:00:00,Denver,CO,Light,Started 6 months,Multiple lights that turn on off always in the same formation each night,2021-12-19,0,1.0,"(-104.98485565, 39.73845291)",-104.98485565,39.73845291,POINT (-104.98485565 39.73845291)
2021-12-12 18:00:00,Bridgeport,WV,Light,~20 seconds,I saw two bright white lights traveling on the exact same path that disappeared as a plane approached them.,2021-12-19,0,0.3333333333333333,"(-80.25370789, 39.28384018)",-80.25370789,39.28384018,POINT (-80.25370789 39.28384018)
2021-12-12 17:52:00,Wolfeboro,NH,Circle,30 seconds,A bright round object streaked across the sky and disappeared,2022-03-04,0,0.5,"(-71.20774841, 43.58428574)",-71.20774841,43.58428574,POINT (-71.20774841 43.58428574)
2021-12-12 17:30:00,Dallas,TX,Light,10 minutes,A light that was fading in and out.,2021-12-19,0,10.0,"(-96.79621124, 32.77797699)",-96.79621124,32.77797699,POINT (-96.79621124 32.77797699)
2021-12-12 17:15:00,Manson,WA,Light,5 minutes,"While taking an photograph of Christmas lights and stars in the dark evening sky, a ""V"" formation of eight lights appeared.",2021-12-19,0,5.0,"(-120.1565094, 47.88459015)",-120.1565094,47.88459015,POINT (-120.1565094 47.88459015)
2021-12-12 17:00:00,Ocean Park,WA,Light,,very fast moving green light,2021-12-19,0,1.0,"(-124.05001068, 46.49147797)",-124.05001068,46.49147797,POINT (-124.05001068 46.49147797)
2021-12-12 17:00:00,Port Angeles,WA,Oval,3-5 seconds,"Low rumbling noise then a light. I stood up & saw a white, opaque clear boarder oval or egg shape blob, moving fast from south to nort",2021-12-19,0,0.05,"(-123.47406769, 48.12846375)",-123.47406769,48.12846375,POINT (-123.47406769 48.12846375)
2021-12-12 16:32:00,Chrystal River,FL,Rectangle,3 hours,"Object was a rectangle shape with a Taurus ( opening ) in the middle, surrounded by coil type circles.",2022-03-04,0,180.0,"(-82.59528351, 28.89975739)",-82.59528351,28.89975739,POINT (-82.59528351 28.89975739)
2021-12-12 13:35:00,King of Prussia,PA,Other,> 15 min,"Driving west on PA TP, crystal clear day, white object caught our eye high in sky, we googled weather balloon and it didn't resemble; s",2022-03-04,1,15.0,"(-75.38212585, 40.08832169)",-75.38212585,40.08832169,POINT (-75.38212585 40.08832169)
2021-12-12 08:18:00,Buffalo,MN,Sphere,10 mins,Recorded 2 orb like craft emulating different colors of like interacting with each other with impossible flight movements,2022-05-31,0,10.0,"(-93.87623596, 45.17309189)",-93.87623596,45.17309189,POINT (-93.87623596 45.17309189)
2021-12-11 23:00:00,San Leandro,CA,Light,30 minutes,A light in the sky over San Francisco Bay in close proximity to OAK airport.,2021-12-19,0,30.0,"(-122.15861511, 37.72836304)",-122.15861511,37.72836304,POINT (-122.15861511 37.72836304)
2021-12-11 23:00:00,Sallisaw,OK,Circle,10 seconds,circle with blinking lights.,2021-12-19,0,0.16666666666666666,"(-94.79024506, 35.45947266)",-94.79024506,35.45947266,POINT (-94.79024506 35.45947266)
2021-12-11 19:40:00,Provo,UT,Other,4 minutes,Was outside when I noticed two bright orange lights in the sky,2022-03-04,1,4.0,"(-111.6621933, 40.23512268)",-111.6621933,40.23512268,POINT (-111.6621933 40.23512268)
2021-12-11 19:00:00,Norwalk,CA,Triangle,20 minutes,"Flying in a line from west to east, coming from around north Long Beach CA",2021-12-19,0,20.0,"(-118.07009888, 33.91378021)",-118.07009888,33.91378021,POINT (-118.07009888 33.91378021)
